id,title,handle,body_html,published_at,created_at,updated_at,vendor,product_type,tags,variants_id,variants_title,variants_option1,variants_option2,variants_option3,variants_sku,variants_requires_shipping,variants_taxable,variants_featured_image,variants_available,variants_price,variants_grams,variants_compare_at_price,variants_position,variants_product_id,variants_created_at,variants_updated_at,images,options
8027791261869,Foil Drive 40v Fast Charger 8amp,foil-drive-40v-fast-charger-8amp-new-bundle,"<p>Recharge Gen2 Foil Drive Batteries in less time with the 40v FAST Foil Drive Charger 8A. With 8A of power output, this charger ensures a quick and efficient charge.</p>
<p><a href=""https://help.foildrive.com/en-US/charging-the-foil-drive-batteries-200512"" title=""Click here"" rel=""noopener"" target=""_blank"">Click here</a> to learn how to charge your Foil Drive batteries.</p>",2025-01-23T08:04:29+10:30,2025-01-22T20:54:25+10:30,2025-02-22T16:44:55+10:30,Foil Drive Pty Ltd,All Products,,44079928737965,USA,USA,NA,NA,127/128-2,TRUE,TRUE,,TRUE,400.00,1850,NA,2,8027791261869,2025-01-22T20:54:25+10:30,2025-02-22T16:44:55+10:30,,
8027791261869,Foil Drive 40v Fast Charger 8amp,foil-drive-40v-fast-charger-8amp-new-bundle,"<p>Recharge Gen2 Foil Drive Batteries in less time with the 40v FAST Foil Drive Charger 8A. With 8A of power output, this charger ensures a quick and efficient charge.</p>
<p><a href=""https://help.foildrive.com/en-US/charging-the-foil-drive-batteries-200512"" title=""Click here"" rel=""noopener"" target=""_blank"">Click here</a> to learn how to charge your Foil Drive batteries.</p>",2025-01-23T08:04:29+10:30,2025-01-22T20:54:25+10:30,2025-02-22T16:44:55+10:30,Foil Drive Pty Ltd,All Products,,44079928770733,EU,EU,NA,NA,127/128-3,TRUE,TRUE,,TRUE,400.00,1850000,NA,3,8027791261869,2025-01-22T20:54:25+10:30,2025-02-22T16:44:55+10:30,,
8027791261869,Foil Drive 40v Fast Charger 8amp,foil-drive-40v-fast-charger-8amp-new-bundle,"<p>Recharge Gen2 Foil Drive Batteries in less time with the 40v FAST Foil Drive Charger 8A. With 8A of power output, this charger ensures a quick and efficient charge.</p>
<p><a href=""https://help.foildrive.com/en-US/charging-the-foil-drive-batteries-200512"" title=""Click here"" rel=""noopener"" target=""_blank"">Click here</a> to learn how to charge your Foil Drive batteries.</p>",2025-01-23T08:04:29+10:30,2025-01-22T20:54:25+10:30,2025-02-22T16:44:55+10:30,Foil Drive Pty Ltd,All Products,,44079928803501,UK,UK,NA,NA,127/128-4,TRUE,TRUE,,TRUE,400.00,1850,NA,4,8027791261869,2025-01-22T20:54:25+10:30,2025-02-22T16:44:55+10:30,,
7984942350509,Foil Drive Assist PLUS,foil-drive-assist-plus,"<p>Foil Drive Assist PLUS is the entry level Foil Drive unit for everyone. The Assist PLUS allows riders the creativity to fit an electric paddle assistance system to their existing gear any way they like. It's lightweight design perfect for foil surfing, downwind, wing foil, learning and flatwater Foil Driving meaning you can focus on flight and improve your foiling in no time.<br><br><br></p>
<p>Simply choose your desired <span style=""font-size: 0.875rem;"">PLUS Battery </span></p>
<p>All Assist PLUS kits now come with the maximum 200cm / 78'' cable length as standard as well as Universal Mast Adaptor. <br></p>",2024-12-16T19:10:24+10:30,2024-12-16T18:58:03+10:30,2025-02-22T16:44:55+10:30,Foil Drive Pty Ltd,All Products,,43990857253037,PLUS Standard 12.6ah Battery / AU Plug - Type I,PLUS Standard 12.6ah Battery,AU Plug - Type I,NA,001/002/066,TRUE,TRUE,,TRUE,4600.00,0,NA,1,7984942350509,2024-12-16T18:58:04+10:30,2025-02-22T16:44:55+10:30,,
7984942350509,Foil Drive Assist PLUS,foil-drive-assist-plus,"<p>Foil Drive Assist PLUS is the entry level Foil Drive unit for everyone. The Assist PLUS allows riders the creativity to fit an electric paddle assistance system to their existing gear any way they like. It's lightweight design perfect for foil surfing, downwind, wing foil, learning and flatwater Foil Driving meaning you can focus on flight and improve your foiling in no time.<br><br><br></p>
<p>Simply choose your desired <span style=""font-size: 0.875rem;"">PLUS Battery </span></p>
<p>All Assist PLUS kits now come with the maximum 200cm / 78'' cable length as standard as well as Universal Mast Adaptor. <br></p>",2024-12-16T19:10:24+10:30,2024-12-16T18:58:03+10:30,2025-02-22T16:44:55+10:30,Foil Drive Pty Ltd,All Products,,43990857285805,PLUS Standard 12.6ah Battery / US Plug - Type A,PLUS Standard 12.6ah Battery,US Plug - Type A,NA,001/002/067,TRUE,TRUE,,TRUE,4600.00,0,NA,2,7984942350509,2024-12-16T18:58:04+10:30,2025-02-22T16:44:55+10:30,,
7984942350509,Foil Drive Assist PLUS,foil-drive-assist-plus,"<p>Foil Drive Assist PLUS is the entry level Foil Drive unit for everyone. The Assist PLUS allows riders the creativity to fit an electric paddle assistance system to their existing gear any way they like. It's lightweight design perfect for foil surfing, downwind, wing foil, learning and flatwater Foil Driving meaning you can focus on flight and improve your foiling in no time.<br><br><br></p>
<p>Simply choose your desired <span style=""font-size: 0.875rem;"">PLUS Battery </span></p>
<p>All Assist PLUS kits now come with the maximum 200cm / 78'' cable length as standard as well as Universal Mast Adaptor. <br></p>",2024-12-16T19:10:24+10:30,2024-12-16T18:58:03+10:30,2025-02-22T16:44:55+10:30,Foil Drive Pty Ltd,All Products,,43990857318573,PLUS Small 4.2ah Battery / AU Plug - Type I,PLUS Small 4.2ah Battery,AU Plug - Type I,NA,001/003/066,TRUE,TRUE,,TRUE,4300.00,0,NA,3,7984942350509,2024-12-16T18:58:04+10:30,2025-02-22T16:44:55+10:30,,
7984942350509,Foil Drive Assist PLUS,foil-drive-assist-plus,"<p>Foil Drive Assist PLUS is the entry level Foil Drive unit for everyone. The Assist PLUS allows riders the creativity to fit an electric paddle assistance system to their existing gear any way they like. It's lightweight design perfect for foil surfing, downwind, wing foil, learning and flatwater Foil Driving meaning you can focus on flight and improve your foiling in no time.<br><br><br></p>
<p>Simply choose your desired <span style=""font-size: 0.875rem;"">PLUS Battery </span></p>
<p>All Assist PLUS kits now come with the maximum 200cm / 78'' cable length as standard as well as Universal Mast Adaptor. <br></p>",2024-12-16T19:10:24+10:30,2024-12-16T18:58:03+10:30,2025-02-22T16:44:55+10:30,Foil Drive Pty Ltd,All Products,,43990857351341,PLUS Small 4.2ah Battery / US Plug - Type A,PLUS Small 4.2ah Battery,US Plug - Type A,NA,001/003/067,TRUE,TRUE,,TRUE,4300.00,0,NA,4,7984942350509,2024-12-16T18:58:04+10:30,2025-02-22T16:44:55+10:30,,
7984942350509,Foil Drive Assist PLUS,foil-drive-assist-plus,"<p>Foil Drive Assist PLUS is the entry level Foil Drive unit for everyone. The Assist PLUS allows riders the creativity to fit an electric paddle assistance system to their existing gear any way they like. It's lightweight design perfect for foil surfing, downwind, wing foil, learning and flatwater Foil Driving meaning you can focus on flight and improve your foiling in no time.<br><br><br></p>
<p>Simply choose your desired <span style=""font-size: 0.875rem;"">PLUS Battery </span></p>
<p>All Assist PLUS kits now come with the maximum 200cm / 78'' cable length as standard as well as Universal Mast Adaptor. <br></p>",2024-12-16T19:10:24+10:30,2024-12-16T18:58:03+10:30,2025-02-22T16:44:55+10:30,Foil Drive Pty Ltd,All Products,,43990857384109,PLUS Airline Travel Bundle / AU Plug - Type I,PLUS Airline Travel Bundle,AU Plug - Type I,NA,001/004/066,TRUE,TRUE,,TRUE,4791.00,0,NA,5,7984942350509,2024-12-16T18:58:04+10:30,2025-02-22T16:44:55+10:30,,
7984942350509,Foil Drive Assist PLUS,foil-drive-assist-plus,"<p>Foil Drive Assist PLUS is the entry level Foil Drive unit for everyone. The Assist PLUS allows riders the creativity to fit an electric paddle assistance system to their existing gear any way they like. It's lightweight design perfect for foil surfing, downwind, wing foil, learning and flatwater Foil Driving meaning you can focus on flight and improve your foiling in no time.<br><br><br></p>
<p>Simply choose your desired <span style=""font-size: 0.875rem;"">PLUS Battery </span></p>
<p>All Assist PLUS kits now come with the maximum 200cm / 78'' cable length as standard as well as Universal Mast Adaptor. <br></p>",2024-12-16T19:10:24+10:30,2024-12-16T18:58:03+10:30,2025-02-22T16:44:55+10:30,Foil Drive Pty Ltd,All Products,,43990857416877,PLUS Airline Travel Bundle / US Plug - Type A,PLUS Airline Travel Bundle,US Plug - Type A,NA,001/004/067,TRUE,TRUE,,TRUE,4791.00,0,NA,6,7984942350509,2024-12-16T18:58:04+10:30,2025-02-22T16:44:55+10:30,,
7390842290349,Foil Drive 28v Standard Charger 4amp,28v-standard-charger-4amp,"<p>Efficiently recharge your Foil Drive Assist Slim Endurance Battery using the 28v Standard Charger.<br></p>
<p><strong>Choose your AC lead.</strong></p>",2024-12-16T16:56:22+10:30,2023-09-26T16:19:54+09:30,2025-02-22T16:44:55+10:30,Foil Drive Pty Ltd,All Products,,43990430613677,AU,AU,NA,NA,126-1,FALSE,TRUE,,TRUE,250.00,1000,NA,2,7390842290349,2024-12-16T16:54:49+10:30,2025-02-22T16:44:55+10:30,,
7390842290349,Foil Drive 28v Standard Charger 4amp,28v-standard-charger-4amp,"<p>Efficiently recharge your Foil Drive Assist Slim Endurance Battery using the 28v Standard Charger.<br></p>
<p><strong>Choose your AC lead.</strong></p>",2024-12-16T16:56:22+10:30,2023-09-26T16:19:54+09:30,2025-02-22T16:44:55+10:30,Foil Drive Pty Ltd,All Products,,43990430646445,US,US,NA,NA,126-2,FALSE,TRUE,,TRUE,250.00,1000,NA,3,7390842290349,2024-12-16T16:54:49+10:30,2025-02-22T16:44:55+10:30,,
7390842290349,Foil Drive 28v Standard Charger 4amp,28v-standard-charger-4amp,"<p>Efficiently recharge your Foil Drive Assist Slim Endurance Battery using the 28v Standard Charger.<br></p>
<p><strong>Choose your AC lead.</strong></p>",2024-12-16T16:56:22+10:30,2023-09-26T16:19:54+09:30,2025-02-22T16:44:55+10:30,Foil Drive Pty Ltd,All Products,,43990430679213,EU,EU,NA,NA,126-3,FALSE,TRUE,,TRUE,250.00,1000,NA,4,7390842290349,2024-12-16T16:54:49+10:30,2025-02-22T16:44:55+10:30,,
7390842290349,Foil Drive 28v Standard Charger 4amp,28v-standard-charger-4amp,"<p>Efficiently recharge your Foil Drive Assist Slim Endurance Battery using the 28v Standard Charger.<br></p>
<p><strong>Choose your AC lead.</strong></p>",2024-12-16T16:56:22+10:30,2023-09-26T16:19:54+09:30,2025-02-22T16:44:55+10:30,Foil Drive Pty Ltd,All Products,,43990430711981,UK,UK,NA,NA,126-4,FALSE,TRUE,,TRUE,250.00,1000,NA,5,7390842290349,2024-12-16T16:54:49+10:30,2025-02-22T16:44:55+10:30,,
7972389781677,Foil Drive Slim Endurance Battery & 28v Charger Bundle,foil-drive-assist-slim-endurance-battery-bundle,"<p> </p>
<p>The Foil Drive Slim Endurance Battery is the larger SLIM battery with 241Wh capacity. The Endurance Battery is great for those who are wanting to lengthen their runtime with the Assist Slim, however, due to the lower voltage this battery does not provide the same level of thrust and overall ride experience as the Slim Performance Battery.</p>
<p>The Slim Endurance Battery is the only Gen2 battery that runs on a 28V system. This means you must use the <a href=""https://foildrive.com.au/collections/chargers/products/lithium-battery-charger-110-240v"" rel=""noopener"" target=""_blank"">28V Standard Charger 4A</a> with this battery.<strong> <span style=""color: #ff8000;"">DO NOT ATTEMPT TO CHARGE THIS BATTERY WITH A 40V Charger!</span></strong></p>
<p><strong><span style=""color: #ff8000;"">YOU MUST READ this <a href=""https://help.foildrive.com/en-US/gen2-assist-slim-critical-battery-configuration-428140"" rel=""noopener"" target=""_blank"">Critical Battery Configuration</a> information about the usage of the 28v Slim Endurance battery.</span></strong></p>
<p> </p>
<p>As with all Gen2 Foil Drive batteries, the Slim Endurance Battery is certified IP68 rated for increased protection and peace of mind against water and dust. </p>
<p>The single power plug contains larger connectors that provide power to the Foil Drive unit and smaller connectors for charging the battery. The included dust cap provides extra protection during storage &amp; transport.</p>
<p>Only compatible with Foil Drive Assist Slim. </p>
<p>It is important to properly care for your Foil Drive battery. <a href=""https://help.foildrive.com/en-US/lithium-battery-use-care-and-storage-204637"" title=""Click here"">Click here</a> to learn more about lithium battery use, care and storage.</p>
<p><a href=""https://help.foildrive.com/en-US/gen1-and-gen2-foil-drive-battery-comparison-277143"" title=""Click here"">Click here</a> to learn about the differences between our batteries for Gen1 and Gen2.</p>",2024-12-16T16:36:01+10:30,2024-11-29T07:16:50+10:30,2025-02-22T16:44:55+10:30,Foil Drive Pty Ltd,All Products,,43960813355181,AU,AU,NA,NA,104/126-1,FALSE,TRUE,,TRUE,1050.00,0,NA,1,7972389781677,2024-11-29T07:16:50+10:30,2025-02-22T16:44:55+10:30,,
7972389781677,Foil Drive Slim Endurance Battery & 28v Charger Bundle,foil-drive-assist-slim-endurance-battery-bundle,"<p> </p>
<p>The Foil Drive Slim Endurance Battery is the larger SLIM battery with 241Wh capacity. The Endurance Battery is great for those who are wanting to lengthen their runtime with the Assist Slim, however, due to the lower voltage this battery does not provide the same level of thrust and overall ride experience as the Slim Performance Battery.</p>
<p>The Slim Endurance Battery is the only Gen2 battery that runs on a 28V system. This means you must use the <a href=""https://foildrive.com.au/collections/chargers/products/lithium-battery-charger-110-240v"" rel=""noopener"" target=""_blank"">28V Standard Charger 4A</a> with this battery.<strong> <span style=""color: #ff8000;"">DO NOT ATTEMPT TO CHARGE THIS BATTERY WITH A 40V Charger!</span></strong></p>
<p><strong><span style=""color: #ff8000;"">YOU MUST READ this <a href=""https://help.foildrive.com/en-US/gen2-assist-slim-critical-battery-configuration-428140"" rel=""noopener"" target=""_blank"">Critical Battery Configuration</a> information about the usage of the 28v Slim Endurance battery.</span></strong></p>
<p> </p>
<p>As with all Gen2 Foil Drive batteries, the Slim Endurance Battery is certified IP68 rated for increased protection and peace of mind against water and dust. </p>
<p>The single power plug contains larger connectors that provide power to the Foil Drive unit and smaller connectors for charging the battery. The included dust cap provides extra protection during storage &amp; transport.</p>
<p>Only compatible with Foil Drive Assist Slim. </p>
<p>It is important to properly care for your Foil Drive battery. <a href=""https://help.foildrive.com/en-US/lithium-battery-use-care-and-storage-204637"" title=""Click here"">Click here</a> to learn more about lithium battery use, care and storage.</p>
<p><a href=""https://help.foildrive.com/en-US/gen1-and-gen2-foil-drive-battery-comparison-277143"" title=""Click here"">Click here</a> to learn about the differences between our batteries for Gen1 and Gen2.</p>",2024-12-16T16:36:01+10:30,2024-11-29T07:16:50+10:30,2025-02-22T16:44:55+10:30,Foil Drive Pty Ltd,All Products,,43979294638253,USA,USA,NA,NA,104/126-2,FALSE,TRUE,,TRUE,1050.00,0,NA,2,7972389781677,2024-12-09T09:04:31+10:30,2025-02-22T16:44:55+10:30,,
